,DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,TEMP,RH,WD
1206,2024-01-20 06:00:00,28.0,,,,,,0,0,0,0
1207,2024-01-20 07:00:00,31.5,,,,,,0,0,0,0
1208,2024-01-20 08:00:00,34.4,,,,,,0,0,0,0
1209,2024-01-20 09:00:00,22.9,,,,,,0,0,0,0
1210,2024-01-20 10:00:00,21.7,,,,,,0,0,0,0
1211,2024-01-20 11:00:00,17.1,,,,,,0,0,0,0
1212,2024-01-20 12:00:00,16.3,,,,,,0,0,0,0
1213,2024-01-20 13:00:00,13.6,,,,,,0,0,0,0
1214,2024-01-20 14:00:00,15.7,,,,,,0,0,0,0
1215,2024-01-20 15:00:00,22.4,,,,,,0,0,0,0
1216,2024-01-20 16:00:00,20.0,,,,,,0,0,0,0
1217,2024-01-20 17:00:00,22.7,,,,,,0,0,0,0
1218,2024-01-20 18:00:00,25.4,,,,,,0,0,0,0
1219,2024-01-20 19:00:00,23.8,,,,,,0,0,0,0
1220,2024-01-20 20:00:00,28.3,,,,,,0,0,0,0
1221,2024-01-20 21:00:00,33.9,,,,,,0,0,0,0
1222,2024-01-20 22:00:00,25.8,,,,,,0,0,0,0
1223,2024-01-20 23:00:00,25.7,,,,,,0,0,0,0
1224,2024-01-21 00:00:00,24.1,,,,,,0,0,0,0
1225,2024-01-21 01:00:00,19.8,,,,,,0,0,0,0
1226,2024-01-21 02:00:00,20.2,,,,,,0,0,0,0
1227,2024-01-21 03:00:00,26.8,,,,,,0,0,0,0
1228,2024-01-21 04:00:00,31.7,,,,,,0,0,0,0
1229,2024-01-21 05:00:00,36.8,,,,,,0,0,0,0
1230,2024-01-21 06:00:00,35.1,,,,,,0,0,0,0
1231,2024-01-21 07:00:00,34.3,,,,,,0,0,0,0
1232,2024-01-21 08:00:00,38.4,,,,,,0,0,0,0
1233,2024-01-21 09:00:00,33.2,,,,,,0,0,0,0
1234,2024-01-21 10:00:00,,,,,,,0,0,0,0
1235,2024-01-21 11:00:00,25.6,,,,,,0,0,0,0
1236,2024-01-21 12:00:00,23.6,,,,,,0,0,0,0
1237,2024-01-21 13:00:00,14.1,,,,,,0,0,0,0
1238,2024-01-21 14:00:00,24.3,,,,,,0,0,0,0
1239,2024-01-21 15:00:00,23.1,,,,,,0,0,0,0
1240,2024-01-21 16:00:00,27.8,,,,,,0,0,0,0
1241,2024-01-21 17:00:00,22.9,,,,,,0,0,0,0
1242,2024-01-21 18:00:00,26.3,,,,,,0,0,0,0
1243,2024-01-21 19:00:00,21.5,,,,,,0,0,0,0
1244,2024-01-21 20:00:00,20.4,,,,,,0,0,0,0
1245,2024-01-21 21:00:00,25.1,,,,,,0,0,0,0
1246,2024-01-21 22:00:00,26.4,,,,,,0,0,0,0
1247,2024-01-21 23:00:00,25.1,,,,,,0,0,0,0
1248,2024-01-22 00:00:00,21.3,,,,,,0,0,0,0
1249,2024-01-22 01:00:00,20.4,,,,,,0,0,0,0
1250,2024-01-22 02:00:00,23.0,,,,,,0,0,0,0
1251,2024-01-22 03:00:00,28.7,,,,,,0,0,0,0
1252,2024-01-22 04:00:00,28.9,,,,,,0,0,0,0
1253,2024-01-22 05:00:00,23.0,,,,,,0,0,0,0
1254,2024-01-22 06:00:00,21.2,,,,,,0,0,0,0
1255,2024-01-22 07:00:00,22.8,,7.0,,,,1,26,85,104
1256,2024-01-22 08:00:00,22.0,,17.0,,,,1,28,77,98
1257,2024-01-22 09:00:00,28.1,,26.0,,,,1,28,75,93
1258,2024-01-22 10:00:00,22.5,,24.0,,,,1,29,73,115
1259,2024-01-22 11:00:00,21.9,,16.0,,,,1,26,84,92
1260,2024-01-22 12:00:00,13.5,,18.0,,,,1,28,75,92
1261,2024-01-22 13:00:00,12.3,,23.0,,,,1,29,69,107
1262,2024-01-22 14:00:00,10.8,,26.0,,,,1,30,65,128
1263,2024-01-22 15:00:00,7.9,,24.0,,,,1,30,64,140
1264,2024-01-22 16:00:00,8.1,,21.0,,,,1,29,67,132
1265,2024-01-22 17:00:00,9.5,,20.0,,,,1,29,70,124
1266,2024-01-22 18:00:00,11.3,,19.0,,,,1,28,71,119
1267,2024-01-22 19:00:00,9.3,,16.0,,,,1,27,78,110
1268,2024-01-22 20:00:00,8.1,,13.0,,,,1,27,81,110
1269,2024-01-22 21:00:00,9.9,,9.0,,,,1,26,84,109
1270,2024-01-22 22:00:00,12.3,,13.0,,,,2,26,86,115
1271,2024-01-22 23:00:00,16.4,,17.0,,,,1,25,87,111
1272,2024-01-23 00:00:00,9.8,,16.0,,,,1,25,92,109
1273,2024-01-23 01:00:00,12.2,,3.0,,,,1,25,93,109
1274,2024-01-23 02:00:00,13.2,,2.0,,,,1,25,93,105
1275,2024-01-23 03:00:00,9.7,,2.0,,,,1,25,93,126
1276,2024-01-23 04:00:00,12.0,,1.0,,,,1,24,90,120
1277,2024-01-23 05:00:00,10.9,,5.0,,,,1,23,80,119
1278,2024-01-23 06:00:00,11.4,,0.0,,,,0,23,84,106
1279,2024-01-23 07:00:00,10.2,,,,,,1,25,81,95
1280,2024-01-23 08:00:00,7.3,,11.0,,,,1,28,65,93
1281,2024-01-23 09:00:00,7.2,,0.0,,,,1,29,61,125
1282,2024-01-23 10:00:00,6.9,,2.0,,,,1,30,61,99
1283,2024-01-23 11:00:00,9.5,,0.0,,,,1,30,59,126
1284,2024-01-23 12:00:00,12.4,,1.0,,,,1,30,62,113
1285,2024-01-23 13:00:00,14.4,,5.0,,,,1,30,63,111
1286,2024-01-23 14:00:00,13.0,,3.0,,,,1,30,64,150
1287,2024-01-23 15:00:00,16.4,,1.0,,,,1,30,61,133
1288,2024-01-23 16:00:00,7.6,,0.0,,,,1,29,63,147
1289,2024-01-23 17:00:00,14.8,,2.0,,,,1,29,69,123
1290,2024-01-23 18:00:00,12.3,,0.0,,,,1,28,74,123
1291,2024-01-23 19:00:00,14.2,,2.0,,,,1,28,77,108
1292,2024-01-23 20:00:00,13.5,,2.0,,,,1,28,73,135
1293,2024-01-23 21:00:00,17.6,,,,,,0,0,0,0
1294,2024-01-23 22:00:00,16.1,,17.0,,,,1,27,77,119
1295,2024-01-23 23:00:00,11.3,,2.0,,,,1,27,78,117
1296,2024-01-24 00:00:00,12.7,,15.0,,,,1,27,79,95
1297,2024-01-24 01:00:00,10.2,,0.0,,,,1,27,79,102
1298,2024-01-24 02:00:00,13.9,,1.0,,,,1,27,80,101
1299,2024-01-24 03:00:00,15.9,,1.0,,,,1,27,81,95
1300,2024-01-24 04:00:00,13.6,,0.0,,,,1,27,81,106
1301,2024-01-24 05:00:00,13.7,,0.0,,,,1,27,82,111
1302,2024-01-24 06:00:00,14.4,,0.0,,,,1,27,82,115
1303,2024-01-24 07:00:00,13.5,,11.0,,,,1,27,82,114
1304,2024-01-24 08:00:00,15.4,,,,,,1,27,79,111
1305,2024-01-24 09:00:00,14.3,,7.0,,,,1,28,76,109
1306,2024-01-24 10:00:00,14.2,,10.0,,,,1,30,68,111
1307,2024-01-24 11:00:00,13.6,,24.0,,,,1,30,64,150
1308,2024-01-24 12:00:00,12.8,,23.0,,,,1,30,60,134
1309,2024-01-24 13:00:00,18.3,,23.0,,,,1,30,63,151
1310,2024-01-24 14:00:00,15.8,,0.0,,,,1,28,80,123
1311,2024-01-24 15:00:00,15.5,,1.0,,,,1,29,73,128
1312,2024-01-24 16:00:00,16.7,,9.0,,,,1,28,74,154
1313,2024-01-24 17:00:00,15.5,,2.0,,,,1,27,79,119
1314,2024-01-24 18:00:00,14.3,,1.0,,,,1,27,79,126
1315,2024-01-24 19:00:00,14.7,,0.0,,,,1,27,80,126
1316,2024-01-24 20:00:00,15.0,,3.0,,,,1,27,81,136
1317,2024-01-24 21:00:00,15.7,,17.0,,,,1,27,83,127
1318,2024-01-24 22:00:00,10.9,,24.0,,,,1,26,85,128
1319,2024-01-24 23:00:00,8.4,,26.0,,,,1,26,87,130
1320,2024-01-25 00:00:00,9.3,,27.0,,,,1,26,86,114
1321,2024-01-25 01:00:00,11.2,,27.0,,,,1,26,84,120
1322,2024-01-25 02:00:00,19.2,,15.0,,,,1,26,84,132
1323,2024-01-25 03:00:00,13.0,,10.0,,,,1,26,85,115
1324,2024-01-25 04:00:00,12.3,,,,,,1,26,85,165
1325,2024-01-25 05:00:00,12.3,,0.0,,,,1,26,85,129
1326,2024-01-25 06:00:00,13.5,,0.0,,,,1,26,86,163
1327,2024-01-25 07:00:00,11.8,,20.0,,,,1,26,87,191
1328,2024-01-25 08:00:00,7.5,,5.0,,,,1,25,89,173
1329,2024-01-25 09:00:00,10.0,,,,,,1,26,90,189
1330,2024-01-25 10:00:00,10.1,,12.0,,,,1,27,87,214
1331,2024-01-25 11:00:00,9.4,,0.0,,,,1,28,80,171
1332,2024-01-25 12:00:00,8.4,,1.0,,,,1,28,79,192
1333,2024-01-25 13:00:00,16.2,,2.0,,,,1,28,80,155
1334,2024-01-25 14:00:00,17.7,,4.0,,,,1,27,81,234
1335,2024-01-25 15:00:00,20.6,,8.0,,,,1,28,75,220
1336,2024-01-25 16:00:00,14.9,,17.0,,,,1,27,79,172
1337,2024-01-25 17:00:00,12.4,,26.0,,,,1,27,78,169
1338,2024-01-25 18:00:00,9.6,,31.0,,,,1,27,82,195
1339,2024-01-25 19:00:00,8.9,,19.0,,,,0,27,79,168
1340,2024-01-25 20:00:00,18.2,,29.0,,,,1,26,83,171
1341,2024-01-25 21:00:00,17.2,,31.0,,,,1,26,82,183
1342,2024-01-25 22:00:00,15.8,,34.0,,,,1,27,80,136
1343,2024-01-25 23:00:00,14.0,,33.0,,,,1,27,76,197
1344,2024-01-26 00:00:00,16.2,,26.0,,,,1,27,75,137
1345,2024-01-26 01:00:00,14.0,,24.0,,,,1,27,75,156
1346,2024-01-26 02:00:00,10.2,,34.0,,,,1,27,78,152
1347,2024-01-26 03:00:00,12.5,,34.0,,,,1,26,86,136
1348,2024-01-26 04:00:00,9.9,,21.0,,,,1,26,83,169
1349,2024-01-26 05:00:00,7.7,,16.0,,,,0,26,80,150
1350,2024-01-26 06:00:00,12.6,,11.0,,,,1,27,79,108
1351,2024-01-26 07:00:00,13.5,,23.0,,,,1,27,78,101
1352,2024-01-26 08:00:00,9.0,,30.0,,,,1,28,73,91
1353,2024-01-26 09:00:00,15.8,,31.0,,,,0,29,70,188
1354,2024-01-26 10:00:00,20.3,,,,,,1,30,67,225
1355,2024-01-26 11:00:00,14.9,,29.0,,,,1,31,62,216
1356,2024-01-26 12:00:00,15.5,,13.0,,,,1,31,61,232
1357,2024-01-26 13:00:00,17.4,,25.0,,,,1,30,65,223
1358,2024-01-26 14:00:00,17.7,,29.0,,,,1,30,66,206
1359,2024-01-26 15:00:00,17.9,,25.0,,,,1,29,69,222
1360,2024-01-26 16:00:00,20.1,,9.0,,,,2,28,77,234
1361,2024-01-26 17:00:00,16.1,,30.0,,,,1,27,80,208
1362,2024-01-26 18:00:00,15.7,,31.0,,,,1,27,79,180
1363,2024-01-26 19:00:00,17.0,,30.0,,,,1,27,78,193
1364,2024-01-26 20:00:00,22.6,,31.0,,,,1,27,77,191
1365,2024-01-26 21:00:00,24.2,,32.0,,,,1,27,76,179
1366,2024-01-26 22:00:00,23.3,,33.0,,,,1,27,77,172
1367,2024-01-26 23:00:00,16.9,,36.0,,,,1,27,77,184
1368,2024-01-27 00:00:00,22.9,,35.0,,,,1,27,77,157
1369,2024-01-27 01:00:00,19.5,,33.0,,,,1,27,78,156
1370,2024-01-27 02:00:00,14.9,,34.0,,,,1,27,77,127
1371,2024-01-27 03:00:00,17.8,,34.0,,,,1,26,78,124
1372,2024-01-27 04:00:00,15.1,,32.0,,,,1,26,79,111
1373,2024-01-27 05:00:00,19.1,,28.0,,,,1,26,80,107
1374,2024-01-27 06:00:00,20.3,,27.0,,,,1,26,80,113
1375,2024-01-27 07:00:00,18.5,,31.0,,,,0,27,77,123
1376,2024-01-27 08:00:00,14.4,,28.0,,,,1,28,68,150
1377,2024-01-27 09:00:00,14.5,,26.0,,,,1,29,63,201
1378,2024-01-27 10:00:00,18.8,,12.0,,,,0,29,65,190
1379,2024-01-27 11:00:00,13.8,,,,,,1,31,56,233
1380,2024-01-27 12:00:00,14.0,,31.0,,,,1,31,59,191
1381,2024-01-27 13:00:00,18.4,,30.0,,,,0,31,58,159
1382,2024-01-27 14:00:00,21.1,,30.0,,,,0,30,63,173
1383,2024-01-27 15:00:00,20.2,,30.0,,,,1,30,65,176
1384,2024-01-27 16:00:00,16.1,,30.0,,,,1,29,65,192
1385,2024-01-27 17:00:00,14.3,,37.0,,,,1,28,72,207
1386,2024-01-27 18:00:00,15.5,,36.0,,,,1,27,74,227
1387,2024-01-27 19:00:00,12.1,,30.0,,,,1,27,75,201
1388,2024-01-27 20:00:00,13.3,,30.0,,,,1,27,77,182
1389,2024-01-27 21:00:00,16.7,,29.0,,,,1,27,76,173
1390,2024-01-27 22:00:00,17.0,,31.0,,,,1,27,75,172
1391,2024-01-27 23:00:00,13.1,,32.0,,,,1,27,76,122
1392,2024-01-28 00:00:00,11.8,,31.0,,,,1,26,78,108
1393,2024-01-28 01:00:00,14.4,,32.0,,,,1,26,78,110
1394,2024-01-28 02:00:00,24.2,,33.0,,,,1,26,78,102
1395,2024-01-28 03:00:00,21.0,,34.0,,,,1,26,78,111
1396,2024-01-28 04:00:00,18.0,,35.0,,,,0,26,78,141
1397,2024-01-28 05:00:00,13.6,,33.0,,,,1,26,78,134
1398,2024-01-28 06:00:00,17.6,,31.0,,,,1,26,76,119
1399,2024-01-28 07:00:00,12.2,,33.0,,,,1,26,74,104
1400,2024-01-28 08:00:00,13.9,,32.0,,,,1,28,70,106
1401,2024-01-28 09:00:00,22.1,,34.0,,,,0,29,66,192
1402,2024-01-28 10:00:00,17.3,,35.0,,,,1,29,64,191
1403,2024-01-28 11:00:00,13.8,,35.0,,,,0,30,60,232
1404,2024-01-28 12:00:00,12.4,,,,,,1,31,57,199
1405,2024-01-28 13:00:00,18.5,,33.0,,,,1,31,57,210
1406,2024-01-28 14:00:00,14.6,,32.0,,,,1,31,58,210
1407,2024-01-28 15:00:00,13.1,,31.0,,,,1,31,57,165
1408,2024-01-28 16:00:00,18.8,,33.0,,,,1,30,60,198
1409,2024-01-28 17:00:00,18.9,,33.0,,,,0,29,66,205
1410,2024-01-28 18:00:00,20.8,,33.0,,,,1,28,70,219
1411,2024-01-28 19:00:00,20.9,,32.0,,,,1,27,73,188
1412,2024-01-28 20:00:00,21.6,,32.0,,,,1,27,74,155
1413,2024-01-28 21:00:00,18.3,,33.0,,,,1,27,75,170
1414,2024-01-28 22:00:00,21.6,,33.0,,,,1,27,74,145
1415,2024-01-28 23:00:00,14.2,,33.0,,,,1,27,74,120
1416,2024-01-29 00:00:00,10.8,,33.0,,,,1,27,75,114
1417,2024-01-29 01:00:00,12.1,,31.0,,,,1,26,77,109
1418,2024-01-29 02:00:00,21.6,,31.0,,,,1,26,77,106
1419,2024-01-29 03:00:00,20.0,,32.0,,,,1,26,77,107
1420,2024-01-29 04:00:00,19.7,,33.0,,,,1,26,77,119
1421,2024-01-29 05:00:00,15.6,,33.0,,,,1,25,83,131
1422,2024-01-29 06:00:00,16.2,,31.0,,,,1,25,87,113
1423,2024-01-29 07:00:00,10.5,,30.0,,,,1,26,82,128
1424,2024-01-29 08:00:00,15.8,,29.0,,,,1,27,77,116
1425,2024-01-29 09:00:00,12.1,,33.0,,,,1,28,72,193
1426,2024-01-29 10:00:00,14.7,,34.0,,,,1,30,65,218
1427,2024-01-29 11:00:00,16.2,,33.0,,,,0,30,61,227
1428,2024-01-29 12:00:00,16.9,,34.0,,,,1,31,59,202
1429,2024-01-29 13:00:00,15.6,,,,,,0,31,56,205
1430,2024-01-29 14:00:00,19.6,,7.0,,,,1,31,55,202
1431,2024-01-29 15:00:00,21.4,,23.0,,,,1,31,57,194
1432,2024-01-29 16:00:00,16.1,,2.0,,,,1,30,58,188
1433,2024-01-29 17:00:00,25.1,,0.0,,,,1,29,61,142
1434,2024-01-29 18:00:00,20.1,,3.0,,,,1,28,70,152
1435,2024-01-29 19:00:00,18.0,,4.0,,,,1,27,73,202
1436,2024-01-29 20:00:00,20.3,,11.0,,,,1,27,73,149
1437,2024-01-29 21:00:00,23.5,,13.0,,,,1,27,73,134
1438,2024-01-29 22:00:00,17.9,,15.0,,,,1,27,74,123
1439,2024-01-29 23:00:00,10.5,,32.0,,,,1,27,79,127
1440,2024-01-30 00:00:00,12.2,,33.0,,,,1,26,82,172
1441,2024-01-30 01:00:00,11.8,,17.0,,,,1,26,80,175
1442,2024-01-30 02:00:00,18.0,,1.0,,,,1,25,85,134
1443,2024-01-30 03:00:00,9.6,,11.0,,,,1,25,82,167
1444,2024-01-30 04:00:00,12.5,,8.0,,,,1,26,81,103
1445,2024-01-30 05:00:00,12.5,,0.0,,,,1,26,82,108
1446,2024-01-30 06:00:00,10.4,,1.0,,,,1,26,83,121
1447,2024-01-30 07:00:00,18.7,,13.0,,,,1,26,81,125
1448,2024-01-30 08:00:00,17.5,,0.0,,,,1,28,74,120
1449,2024-01-30 09:00:00,17.2,,3.0,,,,1,29,67,167
1450,2024-01-30 10:00:00,12.7,,20.0,,,,0,30,60,148
1451,2024-01-30 11:00:00,14.9,,30.0,,,,0,31,56,193
1452,2024-01-30 12:00:00,15.3,,31.0,,,,1,32,52,198
1453,2024-01-30 13:00:00,18.9,,19.0,,,,1,32,52,166
1454,2024-01-30 14:00:00,15.8,,,,,,1,32,50,188
1455,2024-01-30 15:00:00,17.4,,14.0,,,,1,32,52,184
1456,2024-01-30 16:00:00,16.3,,0.0,,,,1,31,55,139
1457,2024-01-30 17:00:00,21.5,,1.0,,,,1,29,61,130
1458,2024-01-30 18:00:00,16.4,,6.0,,,,1,28,67,131
1459,2024-01-30 19:00:00,24.0,,2.0,,,,1,28,71,120
1460,2024-01-30 20:00:00,21.0,,4.0,,,,1,27,72,120
1461,2024-01-30 21:00:00,22.1,,14.0,,,,1,27,73,121
1462,2024-01-30 22:00:00,14.7,,26.0,,,,1,27,75,117
1463,2024-01-30 23:00:00,14.3,,28.0,,,,1,27,76,118
1464,2024-01-31 00:00:00,18.0,,25.0,,,,0,26,78,113
1465,2024-01-31 01:00:00,18.7,,6.0,,,,0,26,79,107
1466,2024-01-31 02:00:00,23.7,,17.0,,,,1,26,78,108
1467,2024-01-31 03:00:00,17.1,,1.0,,,,1,26,79,114
1468,2024-01-31 04:00:00,14.8,,9.0,,,,1,26,82,112
1469,2024-01-31 05:00:00,19.8,,0.0,,,,0,26,85,108
1470,2024-01-31 06:00:00,15.8,,1.0,,,,0,25,88,107
1471,2024-01-31 07:00:00,21.7,,2.0,,,,0,26,86,108
1472,2024-01-31 08:00:00,21.2,,1.0,,,,1,28,75,110
1473,2024-01-31 09:00:00,16.1,,1.0,,,,1,29,68,127
1474,2024-01-31 10:00:00,15.0,,0.0,,,,1,30,59,164
1475,2024-01-31 11:00:00,13.3,,2.0,,,,1,31,58,164
1476,2024-01-31 12:00:00,14.0,,14.0,,,,1,31,55,189
1477,2024-01-31 13:00:00,17.4,,0.0,,,,1,31,54,184
1478,2024-01-31 14:00:00,16.3,,16.0,,,,1,31,54,161
1479,2024-01-31 15:00:00,12.9,,,,,,1,31,54,180
1480,2024-01-31 16:00:00,8.2,,26.0,,,,1,31,56,153
1481,2024-01-31 17:00:00,12.6,,3.0,,,,1,29,65,153
1482,2024-01-31 18:00:00,14.5,,18.0,,,,1,28,71,150
1483,2024-01-31 19:00:00,14.7,,6.0,,,,1,28,75,117
1484,2024-01-31 20:00:00,20.0,,14.0,,,,1,27,76,119
1485,2024-01-31 21:00:00,18.7,,17.0,,,,1,27,77,118
1486,2024-01-31 22:00:00,16.7,,0.0,,,,1,27,81,108
1487,2024-01-31 23:00:00,24.3,,0.0,,,,1,26,81,111
1488,2024-02-01 00:00:00,19.6,,1.0,,,,0,26,82,110
1489,2024-02-01 01:00:00,19.2,,12.0,,,,0,26,85,108
1490,2024-02-01 02:00:00,19.0,,9.0,,,,0,26,86,106
1491,2024-02-01 03:00:00,17.8,,1.0,,,,0,25,88,111
1492,2024-02-01 04:00:00,13.8,,0.0,,,,0,25,89,116
1493,2024-02-01 05:00:00,19.7,,0.0,,,,0,25,89,114
1494,2024-02-01 06:00:00,18.0,,0.0,,,,0,25,89,105
1495,2024-02-01 07:00:00,23.9,,2.0,,,,0,26,85,105
1496,2024-02-01 08:00:00,29.9,,1.0,,,,1,28,78,111
1497,2024-02-01 09:00:00,23.5,,2.0,,,,1,29,70,121
1498,2024-02-01 10:00:00,19.5,,1.0,,,,1,30,61,142
1499,2024-02-01 11:00:00,17.8,,1.0,,,,1,31,57,171
1500,2024-02-01 12:00:00,18.9,,1.0,,,,1,32,53,160
1501,2024-02-01 13:00:00,17.5,,9.0,,,,1,32,52,171
1502,2024-02-01 14:00:00,17.9,,16.0,,,,1,32,51,164
1503,2024-02-01 15:00:00,16.7,,5.0,,,,1,31,52,167
1504,2024-02-01 16:00:00,13.1,,,,,,1,31,54,166
1505,2024-02-01 17:00:00,17.8,,20.0,,,,1,29,62,135
1506,2024-02-01 18:00:00,13.0,,18.0,,,,1,28,68,126
1507,2024-02-01 19:00:00,22.5,,0.0,,,,1,28,73,117
1508,2024-02-01 20:00:00,21.9,,1.0,,,,1,27,75,113
1509,2024-02-01 21:00:00,22.3,,10.0,,,,1,27,77,111
1510,2024-02-01 22:00:00,20.7,,1.0,,,,1,27,80,113
1511,2024-02-01 23:00:00,25.6,,0.0,,,,1,26,83,109
1512,2024-02-02 00:00:00,30.9,,0.0,,,,0,26,84,109
1513,2024-02-02 01:00:00,25.9,,1.0,,,,0,26,86,108
1514,2024-02-02 02:00:00,27.4,,4.0,,,,0,25,86,107
1515,2024-02-02 03:00:00,18.4,,0.0,,,,0,25,89,105
1516,2024-02-02 04:00:00,25.1,,0.0,,,,0,25,89,105
1517,2024-02-02 05:00:00,29.3,,0.0,,,,0,24,91,103
1518,2024-02-02 06:00:00,30.1,,0.0,,,,0,24,91,104
1519,2024-02-02 07:00:00,29.6,,1.0,,,,0,25,90,105
1520,2024-02-02 08:00:00,32.4,,5.0,,,,0,27,81,109
1521,2024-02-02 09:00:00,31.8,,0.0,,,,1,29,68,113
1522,2024-02-02 10:00:00,19.3,,0.0,,,,1,31,59,127
1523,2024-02-02 11:00:00,15.8,,0.0,,,,1,32,54,169
1524,2024-02-02 12:00:00,18.4,,1.0,,,,1,32,52,191
1525,2024-02-02 13:00:00,16.5,,3.0,,,,1,32,52,172
1526,2024-02-02 14:00:00,15.0,,5.0,,,,1,32,50,141
1527,2024-02-02 15:00:00,13.6,,1.0,,,,1,32,52,168
1528,2024-02-02 16:00:00,14.4,,2.0,,,,1,31,57,153
1529,2024-02-02 17:00:00,10.7,,,,,,1,30,64,158
1530,2024-02-02 18:00:00,11.9,,15.0,,,,1,29,70,116
1531,2024-02-02 19:00:00,16.7,,13.0,,,,1,28,74,122
1532,2024-02-02 20:00:00,16.7,,0.0,,,,1,27,77,116
1533,2024-02-02 21:00:00,23.6,,7.0,,,,1,27,79,116
1534,2024-02-02 22:00:00,17.3,,0.0,,,,1,27,80,110
1535,2024-02-02 23:00:00,19.4,,1.0,,,,0,27,81,110
1536,2024-02-03 00:00:00,17.2,,0.0,,,,0,26,82,109
1537,2024-02-03 01:00:00,18.6,,1.0,,,,0,26,84,108
1538,2024-02-03 02:00:00,22.2,,0.0,,,,0,26,85,107
1539,2024-02-03 03:00:00,21.9,,9.0,,,,1,26,80,117
1540,2024-02-03 04:00:00,17.3,,15.0,,,,1,26,79,116
1541,2024-02-03 05:00:00,16.1,,15.0,,,,1,26,78,114
1542,2024-02-03 06:00:00,14.6,,2.0,,,,0,25,87,107
1543,2024-02-03 07:00:00,25.8,,1.0,,,,0,26,87,108
1544,2024-02-03 08:00:00,33.8,,1.0,,,,1,28,74,111
1545,2024-02-03 09:00:00,20.5,,1.0,,,,1,29,66,124
1546,2024-02-03 10:00:00,12.5,,1.0,,,,1,30,61,134
1547,2024-02-03 11:00:00,18.8,,0.0,,,,1,32,55,138
1548,2024-02-03 12:00:00,12.9,,1.0,,,,1,32,52,164
1549,2024-02-03 13:00:00,11.3,,2.0,,,,1,32,51,148
1550,2024-02-03 14:00:00,12.0,,15.0,,,,1,33,50,149
1551,2024-02-03 15:00:00,19.2,,3.0,,,,1,32,52,167
1552,2024-02-03 16:00:00,14.1,,17.0,,,,1,31,57,186
1553,2024-02-03 17:00:00,11.9,,0.0,,,,1,30,65,188
1554,2024-02-03 18:00:00,13.1,,,,,,1,28,70,182
1555,2024-02-03 19:00:00,20.9,,3.0,,,,1,28,72,140
1556,2024-02-03 20:00:00,20.2,,1.0,,,,1,28,74,119
1557,2024-02-03 21:00:00,16.8,,4.0,,,,1,27,76,112
1558,2024-02-03 22:00:00,15.5,,1.0,,,,1,27,77,111
1559,2024-02-03 23:00:00,10.5,,1.0,,,,0,27,78,107
1560,2024-02-04 00:00:00,12.7,,0.0,,,,0,27,79,108
1561,2024-02-04 01:00:00,13.0,,6.0,,,,0,27,80,106
1562,2024-02-04 02:00:00,9.9,,11.0,,,,0,27,78,100
1563,2024-02-04 03:00:00,13.2,,0.0,,,,0,26,81,96
1564,2024-02-04 04:00:00,14.2,,13.0,,,,0,26,84,100
1565,2024-02-04 05:00:00,15.7,,2.0,,,,0,25,89,107
1566,2024-02-04 06:00:00,23.3,,2.0,,,,0,25,89,103
1567,2024-02-04 07:00:00,24.0,,3.0,,,,0,25,87,107
1568,2024-02-04 08:00:00,29.4,,12.0,,,,1,28,73,110
1569,2024-02-04 09:00:00,19.3,,1.0,,,,1,30,63,95
1570,2024-02-04 10:00:00,16.4,,1.0,,,,1,31,58,109
1571,2024-02-04 11:00:00,17.4,,0.0,,,,1,33,54,121
1572,2024-02-04 12:00:00,17.2,,0.0,,,,2,33,52,122
1573,2024-02-04 13:00:00,15.4,,25.0,,,,2,33,54,137
1574,2024-02-04 14:00:00,17.6,,1.0,,,,3,33,55,140
1575,2024-02-04 15:00:00,20.5,,2.0,,,,3,32,55,145
1576,2024-02-04 16:00:00,20.7,,24.0,,,,2,31,57,140
1577,2024-02-04 17:00:00,25.7,,2.0,,,,2,30,63,138
1578,2024-02-04 18:00:00,21.7,,28.0,,,,1,29,68,128
1579,2024-02-04 19:00:00,22.7,,,,,,1,28,72,128
1580,2024-02-04 20:00:00,26.5,,28.0,,,,1,28,75,112
1581,2024-02-04 21:00:00,22.9,,0.0,,,,1,27,78,111
1582,2024-02-04 22:00:00,29.1,,0.0,,,,0,27,78,107
1583,2024-02-04 23:00:00,27.4,,0.0,,,,0,27,77,108
1584,2024-02-05 00:00:00,22.2,,7.0,,,,0,27,79,106
1585,2024-02-05 01:00:00,28.9,,1.0,,,,0,26,84,102
1586,2024-02-05 02:00:00,36.0,,5.0,,,,0,26,85,99
1587,2024-02-05 03:00:00,31.0,,9.0,,,,0,25,86,102
1588,2024-02-05 04:00:00,27.9,,12.0,,,,0,25,88,100
1589,2024-02-05 05:00:00,31.2,,14.0,,,,0,25,89,102
1590,2024-02-05 06:00:00,30.2,,14.0,,,,0,25,89,101
1591,2024-02-05 07:00:00,33.8,,0.0,,,,0,25,89,113
1592,2024-02-05 08:00:00,39.3,,9.0,,,,1,27,81,106
1593,2024-02-05 09:00:00,43.4,,0.0,,,,1,29,72,116
1594,2024-02-05 10:00:00,26.9,,3.0,,,,1,30,62,124
1595,2024-02-05 11:00:00,25.3,,0.0,,,,2,32,59,124
1596,2024-02-05 12:00:00,26.8,,1.0,,,,2,33,53,130
1597,2024-02-05 13:00:00,22.0,,2.0,,,,1,33,49,139
1598,2024-02-05 14:00:00,21.4,,26.0,,,,1,33,47,159
